[GIN] 2019/10/29 - 20:26:33 | 200 |     248.288µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/29 - 20:26:33 | 200 |     351.443µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/29 - 20:26:33 | 200 |    4.872252ms |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/29 - 20:26:33 | 200 |     270.113µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/29 - 20:26:33 | 200 |    4.974358ms |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/29 - 20:29:13 | 200 |      324.51µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/29 - 20:29:13 | 200 |     258.644µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/29 - 20:29:13 | 200 |     364.538µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/29 - 20:29:13 | 200 |    3.027001ms |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/29 - 20:29:14 | 200 |       348.5µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/29 - 20:29:14 | 200 |    6.767333ms |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/29 - 20:31:07 | 200 |     268.757µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/29 - 20:31:07 | 200 |     393.081µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/29 - 20:31:07 | 200 |     313.528µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/29 - 20:31:07 | 200 |    4.542058ms |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/29 - 20:31:07 | 200 |     266.636µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/29 - 20:31:07 | 200 |    5.449531ms |       127.0.0.1 | GET      /swagger/favicon-32x32.png
