[GIN] 2019/10/25 - 20:15:50 | 200 |     250.667µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/25 - 20:15:50 | 200 |       386.2µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/25 - 20:15:50 | 200 |    5.645135ms |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/25 - 20:15:50 | 200 |      79.805µs |       127.0.0.1 | GET      /swagger/swagger-ui.css.map
[GIN] 2019/10/25 - 20:15:50 | 200 |   21.205514ms |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js.map
[GIN] 2019/10/25 - 20:15:50 | 200 |     4.04275ms |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/25 - 20:15:50 | 200 |  103.099115ms |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js.map
[GIN] 2019/10/25 - 20:15:50 | 200 |     165.156µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:16:02 | 200 |      152.98µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:22:21 | 200 |     294.679µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/25 - 20:22:21 | 200 |     185.323µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/25 - 20:22:21 | 200 |     271.598µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/25 - 20:22:21 | 200 |    2.765232ms |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/25 - 20:22:21 | 200 |     199.908µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:22:21 | 200 |    5.302845ms |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/25 - 20:22:22 | 200 |      57.967µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/25 - 20:22:22 | 304 |      35.082µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/25 - 20:22:22 | 304 |      73.375µs |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/25 - 20:22:22 | 304 |      67.429µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/25 - 20:22:22 | 200 |     129.033µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:22:22 | 200 |     112.795µs |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/25 - 20:22:23 | 200 |       42.55µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/25 - 20:22:23 | 304 |      29.228µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/25 - 20:22:23 | 304 |      52.996µs |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/25 - 20:22:23 | 304 |      18.256µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
